Id,Prediction
114,1.93523100643221
115,1.9609455319125513
116,2.0429486165461221
117,1.750893537807382
118,2.0383182141286578
119,1.9905576302388603
120,1.9207421106668277
121,1.9555024927600193
122,1.9651108961337007
123,1.8194388822777945
124,1.8086096283132356
125,1.7384489027118255
126,1.9374309206632698
127,1.8238869890520881
128,2.0895545438855696
129,1.8443090977917826
130,2.0375055773935897
131,1.9015173379164125
132,1.7995685420580827
133,1.948894933542942
134,2.0724706520777945
135,1.819723374809092
136,1.9579408318503961
137,1.841285947540954
138,1.822161713899469
139,1.8646055299254478
140,2.0000759708179054
141,2.0007067506104828
142,2.0004734409587512
143,2.001664072785911
144,1.8930587140709161
145,1.8658849548349841
146,1.8709113301786029
147,2.0066904481295298
148,2.0288378320218432
149,1.8440803374829107
150,1.8749650642536888
151,2.0288378320218432
152,1.8958513686674408
153,1.8208822889899328
154,1.7288264119745209
155,1.9617957690349226
156,1.926961506167119
157,1.9150621195538402
158,1.9915149524142886
159,2.001664072785911
160,1.9382796360948733
161,1.8628363251723208
162,1.9433060114384919
163,1.8981229441657022
164,1.8688579372508205
165,2.0171598626256806
166,1.7321384543483
167,1.8164104723891175
168,1.817160326407649
169,1.7140247443237999
170,1.9370002111853371
171,1.9651108961337007
172,1.9167903250118405
173,1.9950495954742868
174,1.8709113301786029
175,1.9504761174164005
176,1.8443090977917826
177,1.8709113301786029
178,1.7568576111785597
179,1.9504761174164005
180,1.9120134898911771
181,1.7346432791915731
182,1.7818030124945174
183,1.8658849548349841
184,1.8646055299254478
185,2.0596529612859031
186,1.8452664199672109
187,1.8469950254201775
188,1.8936102186351123
189,1.9776498766523325
190,1.9433060114384919
191,1.824305402839155
192,2.0066904481295298
193,1.9555024927600193
194,1.8646055299254478
195,1.9416926909286836
196,1.7288264119745209
197,1.7178303847808747
198,2.0066904481295298
199,1.7517294761642532
200,1.8255846851188
201,1.8979780086113311
202,2.0540805168245995
203,1.9609455319125513
204,1.8134175745559371
205,1.9858686988457235
206,1.8646055299254478
207,2.0324792020499713
208,1.9555024927600193
209,1.8146985211562414
210,1.6780359267458562
211,1.7187877069563029
212,2.001664072785911
213,2.0288378320218432
214,1.9776498766523325
215,1.9504761174164005
216,1.8930587140709161
217,2.0741496660539771
218,1.8749501703475768
219,1.8646055299254478
220,1.8262024338441381
221,1.9591271986146541
222,1.8233684771267236
223,2.0724706520777945
224,1.886444236759292
225,1.8744833821731082
226,1.8012210932344102
227,1.8521553424891926
228,1.9433060114384919
229,1.8994097518390951
230,2.0066904481295298
231,1.9600845207900821
232,1.8238869890520881
233,1.886444236759292
234,1.7430294330334641
235,1.7712769140489379
236,2.0040584822757799
237,1.8297292483236198
238,1.8646055299254478
239,1.8169020289041189
240,1.8858122558158261
241,1.7517294761642532
242,1.8485483158121678
243,1.8750749444215986
244,1.8443956437519515
245,1.7207514069682388
246,1.9200884948974588
247,1.9599882097371231
248,1.718224929174706
249,2.0288378320218432
250,1.870368142317514
251,1.8230259779296187
252,1.9665361301564761
253,1.8646055299254478
254,2.1050874504662587
255,2.001664072785911
256,1.9909717645531997
257,1.9776498766523325
258,1.7032123158938148
259,1.8658849548349841
260,1.8628363251723208
261,1.8867529138177612
262,1.9770979316178279
263,1.9776498766523325
264,2.001664072785911
265,1.9176986852547333
266,1.8646055299254478
267,1.9984038749362705
268,1.7484876077300437
269,1.8962816703119774
270,1.9504761174164005
271,2.0066904481295298
272,1.9363793907444682
273,1.9651108961337007
274,2.001664072785911
275,2.0121334872820618
276,1.9385086637468805
277,2.0375055773935897
278,1.9651108961337007
279,1.9555024927600193
280,1.9433060114384919
281,1.9433060114384919
282,1.7220997493300818
283,1.8930587140709161
284,1.926961506167119
285,1.9175680430818212
286,1.9408551483698637
287,1.8443090977917826
288,1.7930379977221829
289,2.0375055773935897
290,2.0066904481295298
291,1.8033788695377193
292,1.9257047728087084
293,2.0288378320218432
294,1.9732996817228194
295,1.9277741429021866
296,2.0288378320218432
297,2.0604655980209712
298,2.0895545438855696
299,1.961369601347257
300,1.8736707454380406
301,1.7555350996845054
302,2.0000759708179054
303,1.9019311520336764
304,1.8709113301786029
305,1.841285947540954
306,1.8086096283132356
307,1.9555024927600193
308,2.0790851293894188
309,2.0066904481295298
310,1.8646943230078243
311,1.9555024927600193
312,2.0611901528224781
313,2.0507207383263273
314,1.8545668249072298
315,1.8646055299254478
316,1.8479523475956057
317,2.0790851293894188
318,1.9066412046402181
319,1.8658849548349841
320,1.7288264119745209
321,2.001664072785911
322,2.0740587540458004
323,1.9200884948974588
324,1.8196242991442595
325,2.0121334872820618
326,1.8646055299254478
327,1.8134175745559371
328,1.8329909678640284
329,1.9609455319125513
330,1.8709113301786029
331,1.9673392957482789
332,1.9017264594426628
333,1.8646055299254478
334,2.0061472602684409
335,1.9679782803813513
336,1.9800882157427095
337,2.0479749918897405
338,2.001664072785911
339,1.8077593911908643
340,1.9504761174164005
341,1.8545668249072298
342,1.9120134898911771
343,1.822161713899469
344,1.9600845207900821
345,1.8146969994654736
346,1.7920983702824025
347,1.9433609823822333
348,1.9655083662745467
349,1.8418707587014056
350,1.8012210932344102
351,1.9651108961337007
352,1.9555024927600193
353,1.8479523475956057
354,2.0122243992902384
355,2.0066904481295298
356,1.9755803106298515
357,1.9433609823822333
358,2.0375055773935897
359,2.0171598626256806
360,2.001664072785911
361,1.8962816703119774
362,1.8854344787498396
363,1.9651108961337007
364,2.0895545438855696
365,2.0066904481295298
366,1.9635458460315942
367,1.8709113301786029
368,1.9654533953308053
369,1.6046334847728347
370,1.8709113301786029
371,1.8646055299254478
372,2.001664072785911
373,1.8237771088841781
374,1.9069871145475583
375,2.0375055773935897
376,1.8545668249072298
377,1.9374309206632698
378,1.8569612343970985
379,1.7728567021713182
380,1.7829563407431737
381,1.8750749444215986
382,1.8646055299254478
383,1.8075818644313062
384,2.0017549847940876
385,1.926961506167119
386,1.9684102463465472
387,1.9723107001481563
388,1.8134175745559371
389,1.9336977762474916
390,1.9732996817228194
391,1.8108077012041817
392,1.8921180560689812
393,1.7509737958668345
394,1.8297292483236198
395,1.9378128479204049
396,1.8578099498287024
397,2.0066904481295298
398,1.9591475950776502
399,1.8536095027318016
400,1.8368459050485548
401,1.9412952207878373
402,1.7220997493300818
403,1.9651108961337007
404,1.9838600082271467
405,1.9105322463914802
406,1.9935890677796293
407,2.0356951368391942
408,2.0171598626256806
409,1.9881119871996775
410,1.8255846851188
411,2.001664072785911
412,1.7277189965393445
413,1.8545668249072298
414,1.7288264119745209
415,2.001664072785911
416,1.9935890677796293
417,1.9862661689865695
418,1.7140247443237999
419,2.0886576499955676
420,1.893768108013181
421,1.9800882157427095
422,2.0845281685419512
423,1.8293317781827738
424,1.8321991624304241
425,1.8362340927855005
426,1.9207421106668277
427,2.0066904481295298
428,1.9289002603731991
429,1.8012210932344102
430,2.0790851293894188
431,2.0171598626256806
432,1.8578788672810089
433,1.8544221394668696
434,1.8638741641843295
435,1.67763845660501
436,1.9478094123185885
437,1.8728596154636747
438,1.8503982579532661
439,2.001664072785911
440,1.8302104325634254
441,1.7629089091612766
442,1.9862661689865695
443,2.0066904481295298
444,1.8736707454380406
445,2.0000759708179054
446,1.992483176157348
447,1.9656727546431434
448,1.8443090977917826
449,1.854927185789385
450,1.8443090977917826
451,1.8012210932344102
452,1.8422239763352073
453,1.9654533953308053
454,1.8669999394153169
455,1.9810455379181378
456,1.9433060114384919
457,2.001664072785911
458,1.8709113301786029
459,1.9403122535591162
460,1.8709113301786029
461,1.8869957413234877
462,1.8709113301786029
463,1.9105322463914802
464,1.8709113301786029
465,2.0066904481295298
466,1.8750749444215986
467,1.8208822889899328
468,2.0066904481295298
469,1.822161713899469
470,1.819723374809092
471,1.9755803106298515
472,1.8650362394033806
473,2.0288378320218432
474,1.9659719072561701
475,2.0066904481295298
476,1.8679175722992269
477,1.992483176157348
478,1.7302750029396086
479,1.9303857338737125
480,1.8867529138177612
481,1.8709113301786029
482,1.9591475950776502
483,2.001664072785911
484,2.0356951368391942
485,1.7187877069563029
486,2.0596529612859031
487,1.895420659189508
488,1.9558999629008653
489,1.8709113301786029
490,2.0171598626256806
491,2.0066904481295298
492,2.0222233547102189
493,1.9391956181610839
494,1.8578099498287024
495,2.001664072785911
496,2.053440219178027
497,1.9591475950776502
498,1.8709113301786029
499,1.8293317781827738
500,1.9067528764808854
501,1.8545668249072298
502,1.8075818644313062
503,1.8134175745559371
504,2.0121334872820618
505,1.9800882157427095
506,1.9659719072561701
507,1.8418707587014056
508,1.8650362394033806
509,1.9435385091417912
510,1.9609455319125513
511,2.0055190099704379
512,1.9504761174164005
513,1.9508920834086716
514,1.8075818644313062
515,1.7288264119745209
516,1.8359734525260032
517,1.9504761174164005
518,1.9651108961337007
519,2.0171598626256806
520,2.0066904481295298
521,1.8650362394033806
522,1.8410147393209961
523,1.8367627603484653
524,1.8443090977917826
525,1.9659719072561701
526,1.8001509605856905
527,1.9776498766523325
528,2.0066904481295298
529,1.9067528764808854
530,2.0596529612859031
531,1.9732996817228194
532,1.9659719072561701
533,1.9579408318503961
534,1.8867529138177612
535,1.9287262036649331
536,1.8536095027318016
537,1.8650362394033806
538,1.8990472527414377
539,1.7913282711681096
540,1.9433060114384919
541,1.8452664199672109
542,1.9029776367571722
543,1.8545668249072298
544,2.0066904481295298
545,1.9433060114384919
546,1.7509737958668345
547,1.810843583971715
548,1.7288264119745209
549,1.9503314319760403
550,1.9969829690910155
551,1.870368142317514
552,2.0066904481295298
553,1.8646055299254478
554,2.0262250781382733
555,1.9776498766523325
556,1.8339482900394561
557,1.8646055299254478
558,2.0066904481295298
559,1.8579910526138235
560,1.8658849548349841
561,2.0085416697583098
562,1.8444177045356074
563,2.0278971740199081
564,1.9734737384310852
565,2.0171598626256806
566,1.9829080850965008
567,1.9651108961337007
568,1.7728567021713182
569,1.9609455319125513
570,1.9433060114384919
571,2.0895545438855696
572,1.9881192911484833
573,2.0288378320218432
574,1.8418707587014056
575,1.8750749444215986
576,1.8783869867953777
577,1.8646055299254478
578,1.9017264594426628
579,1.8578788672810089
580,2.010050226627802
581,1.9800882157427095
582,1.8709113301786029
583,1.9148169445254908
584,1.8889668166449329
585,2.0066904481295298
586,1.9513263545387718
587,1.8646055299254478
588,1.9508920834086716
589,2.0000759708179054
590,1.8237771088841781
591,1.9488040215347653
592,1.9150621195538402
593,2.0790851293894188
594,1.9263987283855222
595,1.8545668249072298
596,1.9732996817228194
597,1.8709113301786029
598,1.8646055299254478
599,2.0066904481295298
600,2.0895545438855696
601,2.0259533315816189
602,2.0790851293894188
603,1.8545668249072298
604,1.8545668249072298
605,1.9829080850965008
606,1.9732996817228194
607,1.9370002111853371
608,1.850942725302037
609,1.895583599121462
610,1.7288264119745209
611,1.8709113301786029
612,1.8355649584482505
613,1.9683072096218666
614,1.8709113301786029
615,2.0066904481295298
616,1.8548650582481023
617,1.7578311006841851
618,1.9718332175658777
619,2.0066904481295298
620,1.8658849548349841
621,1.8134175745559371
622,2.0121334872820618
623,1.8866248925508942
624,1.8128909618584419
625,1.9370002111853371
626,1.906053013617613
627,1.9504761174164005
628,1.7500331378648994
629,1.9378128479204049
630,1.8437837806416415
631,2.0066904481295298
632,2.0007067506104828
633,1.9555024927600193
634,1.819723374809092
635,1.8646055299254478
636,1.7321384543483
637,1.9370002111853371
638,1.8709113301786029
639,1.9935890677796293
640,2.0288378320218432
641,1.9370002111853371
642,1.8485483158121678
643,1.7288264119745209
644,2.0000759708179054
645,1.9579408318503961
646,2.001664072785911
647,1.9659719072561701
648,1.8944373676917359
649,1.8646055299254478
650,1.9263987283855222
651,2.0066904481295298
652,1.926722612983385
653,1.8650362394033806
654,1.9442219935047025
655,1.9231159803472455
656,1.9336977762474916
657,1.8545668249072298
658,2.001664072785911
659,2.0375055773935897
660,1.940511620943882
661,1.8930587140709161
662,2.001664072785911
663,1.9263987283855222
664,1.864473461621784
665,1.8543316354798034
666,1.822161713899469
667,1.9394659859223087
668,1.7780035766933768
669,1.8208822889899328
670,1.9776498766523325
671,2.0004734409587512
672,1.8134175745559371
673,1.8069687638163388
674,1.7942630884968043
675,1.8930587140709161
676,2.001664072785911
677,1.8213129984678655
678,1.9433609823822333
679,1.895420659189508
680,1.8936102186351123
681,2.001664072785911
682,1.8204161045778635
683,1.8867529138177612
684,2.0288378320218432
685,1.9356214014781479
686,2.0157556636421226
687,1.8545668249072298
688,1.8505268316417187
689,1.9810455379181378
690,1.9191052346183961
691,1.9474696256814878
692,1.7629089091612766
693,1.9091541557590279
694,2.0562546894870359
695,2.0061026203274923
696,1.8962816703119774
697,2.0066904481295298
698,1.7288264119745209
699,1.8642968528669783
700,2.0790851293894188
701,1.8649276326595559
702,1.9579408318503961
703,1.9111257412900942
704,1.8709113301786029
705,1.7288264119745209
706,1.8434603823601792
707,1.9969829690910155
708,1.8658849548349841
709,1.7823498689483426
710,1.9211227447786454
711,1.9433060114384919
712,2.001664072785911
713,2.0790851293894188
714,1.6152133146223899
715,1.9579408318503961
716,1.8545668249072298
717,1.8339482900394561
718,1.67763845660501
719,1.6574219412209423
720,1.9017264594426628
721,2.001664072785911
722,1.8238869890520881
723,2.0157556636421226
724,2.0596529612859031
725,1.8658849548349841
726,1.9950495954742868
727,1.8138482840338701
728,1.8646055299254478
729,1.7262165386227657
730,1.9734737384310852
731,1.9591271986146541
732,2.0507207383263273
733,1.9383346070386149
734,1.9458772488179001
735,1.8862097259566724
736,1.7288264119745209
737,1.9984038749362705
738,1.8646055299254478
739,1.8419919616210649
740,1.7220997493300818
741,1.9191052346183961
742,1.819723374809092
743,1.886444236759292
744,1.8134175745559371
745,1.9391956181610839
746,1.7921892822905789
747,1.8679175722992269
748,2.0066904481295298
749,2.001664072785911
750,1.7288264119745209
751,1.929737842914123
752,1.9433609823822333
753,1.8780662063951035
754,1.8930587140709161
755,1.7995068594250245
756,1.9776498766523325
757,1.9600845207900821
758,1.9433060114384919
759,2.0375055773935897
760,2.0604655980209712
761,2.0375055773935897
762,1.8262024338441381
763,1.9679782803813513
764,1.9086358201222453
765,1.8390539621392918
766,2.001664072785911
767,2.001664072785911
768,1.7127691978612409
769,1.819723374809092
770,2.0214878648670123
771,1.7614618470694678
772,1.8230259779296187
773,1.8536095027318016
774,2.0121334872820618
775,1.9559661948767832
776,1.8418707587014056
777,2.0171598626256806
778,1.8282149912934198
779,1.8018613908809826
780,1.9600845207900821
781,1.8679175722992269
782,2.0066904481295298
783,2.0790851293894188
784,1.9148169445254908
785,1.8658849548349841
786,1.7958038826159413
787,1.9800882157427095
788,1.9174565290437091
789,1.8045331356081891
790,1.8709113301786029
791,1.8785089429016297
792,1.9579408318503961
793,1.8775530045218323
794,1.8794029466629303
795,1.9755803106298515
796,1.9555024927600193
797,1.9881522837873147
798,2.0066904481295298
799,1.8910479234202615
800,1.8230259779296187
801,2.001664072785911
802,1.8709113301786029
803,1.9881522837873147
804,1.9168123857954964
805,1.9555024927600193
806,2.001664072785911
807,1.8646055299254478
808,1.9682003068707481
809,2.0596529612859031
810,1.8293317781827738
811,2.0562546894870359
812,2.001664072785911
813,1.7484876077300437
814,2.001664072785911
815,1.8339482900394561
816,2.0066904481295298
817,1.9433060114384919
818,2.0288378320218432
819,2.011176165106634
820,1.8355649584482505
821,1.9555024927600193
822,1.8238869890520881
823,1.8099470337134014
824,2.0288378320218432
825,1.8658849548349841
826,2.0157556636421226
827,1.8646943230078243
828,1.9180658138850879
829,1.9433060114384919
830,1.9555024927600193
831,1.9555024927600193
832,1.8709113301786029
833,1.8012210932344102
834,1.9755803106298515
835,1.929857582548627
836,1.8012210932344102
837,2.0558346286678959
838,1.8646055299254478
839,1.8045331356081891
840,1.8434603823601792
841,1.9591475950776502
842,1.9655083662745467
843,1.8314621188394884
844,1.815561756957514
845,1.9548581607603133
846,1.8434603823601792
847,1.9600845207900821
848,1.7288264119745209
849,1.8862097259566724
850,1.9651108961337007
851,1.9433060114384919
852,1.9555024927600193
853,1.8750749444215986
854,1.9733934349738267
855,1.9829989971046775
856,1.8646055299254478
857,2.0605066684595665
858,1.853348994118649
859,1.9089812344008597
860,1.8548650582481023
861,2.0790851293894188
862,1.9651108961337007
863,2.0790851293894188
864,2.001664072785911
865,1.9651108961337007
866,2.0040584822757799
867,1.9776498766523325
868,2.0066904481295298
869,1.8597588596723824
870,2.0109428554549025
871,1.8545668249072298
872,1.8930587140709161
873,1.7797334464720365
874,2.0007067506104828
875,1.8434603823601792
876,1.8921180560689812
877,1.9872582800260139
878,1.8683482817771597
879,1.8709113301786029
880,1.8583885227546695
881,1.8012210932344102
882,1.9555024927600193
883,1.8646055299254478
884,1.8583885227546695
885,2.0066904481295298
886,1.8612038511400886
887,1.6362879338801435
888,1.8646055299254478
889,1.8646055299254478
890,1.7914114158681993
891,2.0507595675716499
892,1.8134175745559371
893,1.9800882157427095
894,2.0171598626256806
895,1.819723374809092
896,1.7408433122016946
897,1.978447694877502
898,2.0055190099704379
899,1.8750749444215986
900,1.8355649584482505
901,1.9370002111853371
902,1.9555024927600193
903,1.9705539352862329
904,2.0611901528224781
905,1.9385086637468805
906,1.8650362394033806
907,1.899372831027178
908,1.9659719072561701
909,1.906053013617613
910,2.0288378320218432
911,1.7354350936789189
912,1.8658849548349841
913,2.0845281685419512
914,1.819723374809092
915,2.001664072785911
916,1.9579408318503961
917,2.0066904481295298
918,1.8485483158121678
919,2.0278971740199081
920,1.9211227447786454
921,1.9591475950776502
922,1.7140247443237999
923,2.0845281685419512
924,2.0015193873455508
925,1.9017264594426628
926,2.0121334872820618
927,1.9944580840404695
928,2.0066904481295298
929,1.9651108961337007
930,1.819723374809092
931,1.8238869890520881
932,1.7371451755706546
933,1.8314621188394884
934,1.9087722764432076
935,1.8545668249072298
936,1.9394659859223087
937,1.8930587140709161
938,1.9800882157427095
939,2.0066904481295298
940,1.8012210932344102
941,1.8514841538171467
942,1.8540040471256329
943,1.8366718483402888
944,1.8646055299254478
945,1.9984038749362705
946,1.9504761174164005
947,2.0066904481295298
948,1.8930587140709161
949,1.7321384543483
950,1.9408551483698637
951,1.9191052346183961
952,1.8418707587014056
953,1.8237771088841781
954,2.0222233547102189
955,1.8684604671099745
956,1.9303857338737125
957,1.8820036659227177
958,1.8709113301786029
959,2.0383665885160593
960,2.001664072785911
961,1.9538303968783843
962,2.0171598626256806
963,2.001664072785911
964,1.9600845207900821
965,1.8256602782629316
966,2.001664072785911
967,1.8545668249072298
968,2.0724706520777945
969,1.8750749444215986
970,1.7288264119745209
971,1.9504761174164005
972,1.9200884948974588
973,1.8138482840338701
974,1.9036178615178372
975,1.9871546650242493
976,2.0895545438855696
977,1.9555024927600193
978,1.865127151411557
979,1.9776498766523325
980,2.0066904481295298
981,2.001664072785911
982,1.9366915341268676
983,1.8001509605856905
984,2.0479749918897405
985,2.0066904481295298
986,1.8525619904823074
987,2.0790492466218859
988,1.990377727367334
989,1.9489780782430313
990,2.0740587540458004
991,1.9654533953308053
992,2.0061472602684409
993,1.7311109412964798
994,1.9504761174164005
995,1.8434603823601792
996,1.9613638030697269
997,1.8628363251723208
998,1.9800882157427095
999,1.8238869890520881
1000,1.7279438344770721
1001,1.9555024927600193
1002,1.9495187952409723
1003,2.0121334872820618
1004,1.8649276326595559
1005,1.7391859463027617
1006,1.9150621195538402
1007,1.9651108961337007
1008,2.0375055773935897
1009,1.9613638030697269
1010,1.9555024927600193
1011,1.8443090977917826
1012,1.9579408318503961
1013,1.8749650642536888
1014,1.7688853053521465
1015,2.0383665885160593
1016,2.0066904481295298
1017,1.9732266822143669
1018,1.929737842914123
1019,2.0105453853140562
1020,1.8536095027318016
1021,1.8201870769258564
1022,1.8134175745559371
1023,1.7288264119745209
1024,1.8443090977917826
1025,1.9810455379181378
1026,1.8646055299254478
1027,1.9779105683528959
1028,1.9579408318503961
1029,1.9017264594426628
1030,1.9370002111853371
1031,1.6680238210214979
1032,1.8362340927855005
1033,1.8033788695377193
1034,1.886444236759292
1035,1.8646055299254478
1036,1.8279487382714725
1037,1.9849046516105293
1038,2.0166166747645917
1039,2.0375055773935897
1040,2.001664072785911
1041,1.8521553424891926
1042,2.0066904481295298
1043,1.8434603823601792
1044,1.819723374809092
1045,2.001664072785911
1046,1.9289002603731991
1047,1.8230259779296187
1048,1.819723374809092
1049,1.8355649584482505
1050,2.0375055773935897
1051,1.8930587140709161
1052,1.7277189965393445
1053,1.8293317781827738
1054,1.9403122535591162
1055,1.8434603823601792
1056,1.8649276326595559
1057,1.8930587140709161
1058,1.9435385091417912
1059,1.906053013617613
1060,1.8867529138177612
1061,1.9609455319125513
1062,2.001664072785911
1063,1.9651108961337007
1064,2.0000759708179054
1065,1.9733905937309961
1066,1.781315619067156
1067,2.0066904481295298
1068,1.8709113301786029
1069,1.7818030124945174
1070,1.9289002603731991
1071,2.0066904481295298
1072,1.8000913678387196
1073,2.0288378320218432
1074,1.8930587140709161
1075,1.9558999629008653
1076,1.9149416203754004
1077,1.8208822889899328
1078,1.7947424400930612
1079,1.9829080850965008
1080,2.074871390780868
1081,1.8709113301786029
1082,1.9555024927600193
1083,2.0121334872820618
1084,2.0066904481295298
1085,2.001664072785911
1086,2.0288378320218432
1087,1.8295364707737871
1088,1.9872582800260139
1089,2.0429486165461221
1090,1.9474696256814878
1091,1.9651108961337007
1092,2.0011208849248221
1093,1.8646055299254478
1094,2.0724706520777945
1095,1.9385086637468805
1096,1.9659128001319977
1097,1.9407290165284836
1098,1.8321991624304241
1099,2.0375055773935897
1100,2.0790851293894188
1101,2.0000759708179054
1102,1.8658849548349841
1103,1.8578788672810089
1104,2.0029525906534986
1105,1.8650362394033806
1106,2.0066904481295298
1107,1.9609455319125513
1108,1.8340235047395275
1109,1.8658849548349841
1110,1.9659719072561701
1111,1.9600845207900821
1112,1.7207514069682388
1113,1.9712405674994364
1114,1.7950092028903206
1115,1.9017264594426628
1116,1.8583885227546695
1117,2.0375055773935897
1118,1.8434603823601792
1119,1.7288264119745209
1120,2.1012325132817322
1121,1.8709113301786029
1122,1.7973603604426573
1123,1.8972223283139122
1124,1.8650362394033806
1125,1.8944435846860668
1126,1.8146969994654736
1127,2.0066904481295298
1128,1.8205252788073889
1129,1.9370002111853371
1130,1.9950495954742868
1131,2.0605139724083723
1132,1.7982687206855499
1133,1.9555024927600193
1134,1.8359734525260032
1135,2.0845281685419512
1136,1.9555024927600193
1137,1.9609455319125513
1138,1.7847114886915809
1139,1.9356214014781479
1140,1.819723374809092
1141,1.8709113301786029
1142,1.9651108961337007
1143,1.9659719072561701
1144,1.9559661948767832
1145,1.9303857338737125
1146,1.9776498766523325
1147,2.0790851293894188
1148,1.8683482817771597
1149,1.8238869890520881
1150,1.6809504989787893
1151,1.7786075249300268
1152,1.8329909678640284
1153,2.0066904481295298
1154,1.8750749444215986
1155,1.8011852104668771
1156,1.8545668249072298
1157,1.8579910526138235
1158,1.8646055299254478
1159,1.7288264119745209
1160,2.0116812114291496
1161,1.9933774995926521
1162,1.8709113301786029
1163,1.7810112070609136
1164,1.8921180560689812
1165,1.8646055299254478
1166,1.8669999394153169
1167,1.8134175745559371
1168,1.8355649584482505
1169,1.9433060114384919
1170,1.9058900736856588
1171,2.0790851293894188
1172,1.9663693773970159
1173,1.8867529138177612
1174,2.0121334872820618
1175,1.849803862274727
1176,2.0790851293894188
1177,1.8646055299254478
1178,1.9599398353497215
1179,2.0790851293894188
1180,1.8689005395279483
1181,2.0790851293894188
1182,1.9984038749362705
1183,1.9366915341268676
1184,1.8709113301786029
1185,1.8650362394033806
1186,1.8709113301786029
1187,1.9810455379181378
1188,1.9474492292184913
1189,1.8233480806637268
1190,1.9950495954742868
1191,1.8134175745559371
1192,2.037619357976427
1193,2.0066904481295298
1194,2.0157556636421226
1195,1.8646055299254478
1196,1.9984038749362705
1197,1.8339482900394561
1198,2.0790851293894188
1199,1.7222119346628963
1200,1.8709113301786029
1201,1.7936317686498022
1202,1.9366915341268676
1203,2.001664072785911
1204,1.9600845207900821
1205,1.9555024927600193
1206,1.9504761174164005
1207,1.9558999629008653
1208,1.8578099498287024
1209,1.9977276945221651
1210,1.8709113301786029
1211,2.0066904481295298
1212,1.9289002603731991
1213,1.8995006638472713
1214,2.0066904481295298
1215,1.8587339370332838
1216,2.0790851293894188
1217,2.0061472602684409
1218,2.0040584822757799
1219,1.9394659859223087
1220,1.8545668249072298
1221,2.0066904481295298
1222,1.7512166233725608
1223,1.9370002111853371
1224,1.8134175745559371
1225,1.8930587140709161
1226,2.0429486165461221
1227,1.8987327015632871
1228,1.8972223283139122
1229,2.0375055773935897
1230,1.9881522837873147
1231,1.9935890677796293
1232,2.0288378320218432
1233,1.9163612798545671
1234,2.001664072785911
1235,1.9384255190467912
1236,2.0066904481295298
1237,1.8082945256792951
1238,1.8628363251723208
1239,1.9763822146281484
1240,1.8642968528669783
1241,1.8646055299254478
1242,1.8463711637221472
1243,2.0066904481295298
1244,1.9375218326714461
1245,1.8321991624304241
1246,1.81743817831249
1247,2.0000759708179054
1248,1.8069687638163388
1249,1.9087722764432076
1250,1.8709113301786029
1251,2.0790851293894188
1252,1.9609455319125513
1253,1.8939323213692203
1254,1.9659719072561701
1255,1.8233684771267236
1256,1.9058900736856588
1257,1.8498869776995972
1258,1.8867529138177612
